"Gene1","Gene2","cor","pvalue"
"KBTBD2","POGLUT3",0.171110545559861,5.44195908380955e-08
"KBTBD2","TCF7L2",0.170863766339031,5.69020498100754e-08
"KBTBD2","SLC25A13",0.170814691773798,5.74086088367058e-08
"KBTBD2","CCNK",0.170767728804716,5.78974554845347e-08
"KBTBD2","OAT",0.170518976616301,6.05546794493641e-08
"KBTBD2","PLRG1",0.170482050731459,6.09590523874027e-08
"KBTBD2","MED7",0.170435527030897,6.14722507752812e-08
"KBTBD2","KRTAP5-11",0.170308604506419,6.28936669094565e-08
"KBTBD2","C1orf100",0.169692842317907,7.02532630953392e-08
"KBTBD2","STT3A",0.169486928186627,7.28952226529164e-08
"KBTBD2","PHKA2",0.169485887971093,7.29088098741537e-08
"KBTBD2","FAIM",0.169096398333658,7.81722278992612e-08
"KBTBD2","CA6",0.168987836306385,7.97035953275163e-08
"KBTBD2","NSA2",0.168847031582155,8.17330343874238e-08
"KBTBD2","ARCN1",0.168760975771809,8.29978731878922e-08
"KBTBD2","ODF1",0.168574449611943,8.58047102157798e-08
"KBTBD2","NEK6",0.168036679562732,9.44203571760775e-08
"KBTBD2","FYCO1",0.167410163631505,1.05514168615759e-07
"KBTBD2","CDX4",0.167314777584075,1.0731002044636e-07
"KBTBD2","NUF2",0.167193424982562,1.09637478610979e-07
"KBTBD2","GRHL3",0.167134843500218,1.10778415166994e-07
"KBTBD2","LRRC1",0.166864477727863,1.16194427246009e-07
"KBTBD2","TMPRSS5",0.166847171839721,1.16549678969034e-07
"KBTBD2","NTM",0.166774690463933,1.18048996781035e-07
"KBTBD2","ANPEP",0.166630294960744,1.21091634006066e-07
"KBTBD2","XAGE5",0.166429680253794,1.2544492934271e-07
"KBTBD2","HNF4A",0.166337772892908,1.27489434539817e-07
"KBTBD2","NUP214",0.166283869668858,1.28703462806805e-07
"KBTBD2","CEACAM1",0.166160367116618,1.3152728460898e-07
"KBTBD2","AGBL4",0.166146494097904,1.31848197666777e-07
"KBTBD2","INSR",0.165998158327307,1.35327147541988e-07
"KBTBD2","C9orf153",0.165981319108807,1.35727640018214e-07
"KBTBD2","MRAP2",0.165922961255798,1.37124460739886e-07
"KBTBD2","PSMA4",0.165895118298653,1.37795776618204e-07
"KBTBD2","TMEM143",0.16580581320561,1.39970480434126e-07
"KBTBD2","ARHGAP27",0.165642641610606,1.44029848462902e-07
"KBTBD2","YLPM1",0.165606242676692,1.44950765620903e-07
"KBTBD2","MTRF1",0.165577946278249,1.45670609302788e-07
"KBTBD2","RARB",0.165205619036636,1.55469996190336e-07
"KBTBD2","FGG",0.164971457098321,1.61955812728584e-07
"KBTBD2","HPF1",0.16479488825707,1.67018387893596e-07
"KBTBD2","AMPD3",0.164784042313523,1.67334293121336e-07
"KBTBD2","CPT1B",0.164694921382534,1.6995201642427e-07
"KBTBD2","DUSP16",0.164253314276071,1.83517457865285e-07
"KBTBD2","RHBDD1",0.164177342978123,1.85954175913117e-07
"KBTBD2","PIM1",0.164130880827217,1.8745976976185e-07
