Gene1,Gene2,cor,pvalue
EPYC,KBTBD2,0.0753932920030147,0.0172671510455674
ZNF423,KBTBD2,0.0753466706818707,0.0173364833486519
VIM,KBTBD2,0.0753194727638332,0.0173770428719883
SLC38A8,KBTBD2,0.075241884991175,0.0174932043546444
UNC5D,KBTBD2,0.0751043336184859,0.0177008125506781
THBS4,KBTBD2,0.0750726738582761,0.0177489011923952
NKIRAS1,KBTBD2,0.0749430817156026,0.0179469348927137
SETD9,KBTBD2,0.0749175558428159,0.017986168785651
ZMAT5,KBTBD2,0.0748733966652101,0.0180542196866816
CLNS1A,KBTBD2,0.0747870260524244,0.0181879710778647
EXTL3,KBTBD2,0.0747846588760046,0.0181916489935544
TRPS1,KBTBD2,0.0747283007107242,0.0182794057141615
RCBTB2,KBTBD2,0.0747209787584083,0.0182908340295684
LHX2,KBTBD2,0.0746120768961869,0.0184615499602709
PLCE1,KBTBD2,0.0745479745983256,0.0185626871933999
ZHX1,KBTBD2,0.074450613355552,0.0187172246233748
PGAM1,KBTBD2,0.0741495621637029,0.0192022022114465
GNB4,KBTBD2,0.0739405851525207,0.0195452687093192
SMIM10,KBTBD2,0.0739265222281173,0.019568545865623
ZDHHC16,KBTBD2,0.073736839137114,0.0198848824913917
PIP4P2,KBTBD2,0.0736856647946759,0.0199709863820385
DCTN1,KBTBD2,0.0734589372065627,0.0203563898856339
TTC28,KBTBD2,0.0734003484791572,0.0204570292840287
FLYWCH2,KBTBD2,0.0733976060909629,0.0204617505532652
LRP1B,KBTBD2,0.0733146009461886,0.0206051011314512
GRIA3,KBTBD2,0.0733097042685395,0.0206135849799437
NAT8,KBTBD2,0.0732670915750401,0.0206875430353353
MICU1,KBTBD2,0.0731932610727842,0.0208162292268439
NID1,KBTBD2,0.0731321462213056,0.0209232785893116
DECR1,KBTBD2,0.0730781622907782,0.0210182355031477
ZNF517,KBTBD2,0.0730209025981833,0.0211193639781315
RECK,KBTBD2,0.072904259985423,0.0213266808955244
TIMM23,KBTBD2,0.0728947112112207,0.0213437306905948
KLHDC8B,KBTBD2,0.0726456797819287,0.0217925930512751
FAM168A,KBTBD2,0.0726305626888736,0.0218201027353179
TMEM64,KBTBD2,0.0725465822549564,0.0219734781639784
ATP5F1C,KBTBD2,0.0723231593120018,0.0223860889004634
ZNF385D,KBTBD2,0.0722658407737574,0.0224930209754127
HCN2,KBTBD2,0.0722395931003335,0.0225421358061277
TMEM161A,KBTBD2,0.0720658404994987,0.0228696163315442
