"Gene1","Gene2","cor","pvalue"
"SUV39H1","CDKN2C","-0.0588878474814773","0.0630721692857464"
"SUV39H1","C1QL3","-0.0588794332858759","0.0631099104559432"
"SUV39H1","ITGB5","-0.0588501744979084","0.0632412934159161"
"SUV39H1","PREP","-0.0588056380926942","0.0634417117978123"
"SUV39H1","NAGS","-0.0588051858060966","0.0634437498184221"
"SUV39H1","THSD7A","-0.0588028329081276","0.063454352937552"
"SUV39H1","KIF2C","-0.0587914658408287","0.0635055981787714"
"SUV39H1","INSR","-0.0587850483647393","0.0635345446486782"
"SUV39H1","NXPE4","-0.0587719884861014","0.0635934857481707"
"SUV39H1","FCER1G","-0.0587437803724958","0.0637209469251884"
"SUV39H1","CEP350","-0.0587238916468594","0.0638109427128044"
"SUV39H1","CXCL8","-0.0587124010139624","0.0638629851819409"
"SUV39H1","PDIA2","-0.0587044850734085","0.0638988577943445"
"SUV39H1","RAMP1","-0.0586919671556794","0.0639556190670829"
"SUV39H1","CYB561D1","-0.0586790379307893","0.064014289012366"
"SUV39H1","EMP3","-0.0586702841392265","0.0640540369586882"
"SUV39H1","TESMIN","-0.0586669513568077","0.0640691753208164"
"SUV39H1","ADAMTS9","-0.0586546112496558","0.0641252529710264"
"SUV39H1","KISS1R","-0.058626613692362","0.0642526334697225"
"SUV39H1","MAPK7","-0.0586088149966008","0.0643337205974562"
"SUV39H1","PMPCA","-0.0585523278271108","0.0645916230988033"
"SUV39H1","C3orf22","-0.0585211775002622","0.0647342096762608"
"SUV39H1","PCDHA12","-0.058495217005519","0.0648532385019586"
"SUV39H1","NIPA2","-0.0584834364773602","0.0649073116457301"
"SUV39H1","RPP40","-0.0584463897509347","0.0650775998390452"
"SUV39H1","KIF1A","-0.0584463122446452","0.0650779564881414"
"SUV39H1","THADA","-0.0584445763919921","0.065085944523353"
"SUV39H1","PCDH9","-0.0584360944003768","0.0651249885104116"
"SUV39H1","ZNF711","-0.0584147599354077","0.0652232798060844"
"SUV39H1","KLHL26","-0.0583887981814025","0.0653430545100285"
"SUV39H1","RBMS1","-0.0583776914376182","0.0653943508208324"
"SUV39H1","FKBP1B","-0.0583759623165634","0.0654023397194001"
"SUV39H1","NOLC1","-0.0583652151054904","0.0654520120877412"
"SUV39H1","ATF3","-0.0583401114414984","0.0655681593363779"
"SUV39H1","ARID4A","-0.0583397685866158","0.0655697467984656"
"SUV39H1","TPGS1","-0.0583188568791294","0.0656666305175497"
"SUV39H1","TAS2R7","-0.0583180525598916","0.0656703592719734"
"SUV39H1","NKAIN2","-0.058307866808484","0.065717594614395"
"SUV39H1","MKLN1","-0.0582828492269488","0.065833729695155"
"SUV39H1","KCNN2","-0.0582643612413697","0.0659196619709162"
"SUV39H1","HPSE2","-0.0582585108392277","0.065946873895379"
"SUV39H1","ATG4A","-0.0582505243197649","0.0659840364451932"
"SUV39H1","WBP2","-0.0582289387935675","0.0660845635758443"
"SUV39H1","MKRN1","-0.0582107590793716","0.0661693270366755"
"SUV39H1","GPRASP1","-0.0582044556127534","0.0661987380130998"
"SUV39H1","TAGAP","-0.0581786193822543","0.0663193981651157"
"SUV39H1","HOXB6","-0.0581725540780016","0.0663477505030614"
"SUV39H1","FAM20C","-0.0581543064558865","0.0664331093554608"
"SUV39H1","ZNF528","-0.0581449752079848","0.0664767940217244"
"SUV39H1","ZBTB48","-0.0581418226896662","0.0664915580192063"
"SUV39H1","SREBF1","-0.0581150298789397","0.0666171440423283"
"SUV39H1","KCNK15","-0.0581136787856766","0.0666234821883502"
"SUV39H1","COBLL1","-0.0581116839626537","0.0666328410570262"
"SUV39H1","AXDND1","-0.0580872433505144","0.066747593892072"
"SUV39H1","ATP13A3","-0.058072714476582","0.0668158863993414"
"SUV39H1","CREB3L2","-0.0579914810146478","0.0671987809503982"
"SUV39H1","ZNF12","-0.0579906126178061","0.0672028838666235"
"SUV39H1","ADCY10","-0.0579502707931579","0.0673937140104523"
"SUV39H1","DNAJC28","-0.0579269408455076","0.067504275407861"
"SUV39H1","SOAT1","-0.057915234832551","0.0675598067096888"
"SUV39H1","PLSCR1","-0.0578537370271663","0.0678521584477735"
"SUV39H1","ELMO3","-0.057851796120085","0.0678614021277043"
"SUV39H1","TTI1","-0.0578343382197684","0.0679445928628036"
"SUV39H1","TNFSF14","-0.0578301150166951","0.0679647299293902"
"SUV39H1","IL9R","-0.057815945578903","0.0680323284168928"
"SUV39H1","ZNF804B","-0.057780275797939","0.0682027435676008"
"SUV39H1","ETV4","-0.0577779809526643","0.0682137193571586"
"SUV39H1","ZNF669","-0.0577491900107253","0.0683515439775661"
"SUV39H1","MIF4GD","-0.0577469091825899","0.0683624722550282"
"SUV39H1","CEBPE","-0.0577404346750027","0.0683935017908909"
